year,source_category,quantity_co2e_tonnes,facility_id
2024,Industrial Process,177844.18,104
2024,Stationary Fuel Combustion,20632.7052,777
2024,On-site Transportation,56.95672,777
2024,CO2 from Biomass Combustion,0.0,1185
2024,Fugitives (Flaring),54.329,1185
2024,Stationary Fuel Combustion,18980.10385,1185
2024,Industrial Process,13.4645,1185
2024,Stationary Fuel Combustion,10444.6342,1509
2024,On-site Transportation,40.6003,1509
2024,Stationary Fuel Combustion,46790.7367,1136
2024,Fugitives (Leakage),13056.37558,139
2024,Stationary Fuel Combustion,1641164.696,139
2024,Industrial Process,2520.61,139
2024,On-site Transportation,851.18256,139
2024,Fugitives (Leakage),1283.868628,172
2024,Stationary Fuel Combustion,876083.4098,172
2024,On-site Transportation,753.838222,172
2024,Fugitives (Leakage),7467.805436,226
2024,Stationary Fuel Combustion,858399.2946,226
2024,Industrial Process,48.175,226
2024,On-site Transportation,264.312504,226
2024,Fugitives (Leakage),5779.809896,173
2024,Stationary Fuel Combustion,587593.8364,173
2024,Industrial Process,180.01,173
2024,On-site Transportation,93.061241,173
2024,Fugitives (Flaring),7986.3617,221
2024,Stationary Fuel Combustion,221050.4054,221
2024,Industrial Process,352921.5841,221
2024,Stationary Fuel Combustion,11386.77771,929
2024,On-site Transportation,798.5731,929
2024,CO2 from Biomass Combustion,0.0,722
2024,Stationary Fuel Combustion,38337.284,722
2024,Stationary Fuel Combustion,11173.59183,731
2024,On-site Transportation,114.713951,731
2024,Stationary Fuel Combustion,18273.36689,1513
2024,Stationary Fuel Combustion,2659.3197,1733
2024,Industrial Process,15.7727,1733
2024,Fugitives (Venting),426.776,1733
2024,Stationary Fuel Combustion,2344.8779,1732
2024,Industrial Process,52.4807,1732
2024,Fugitives (Venting),5174.317,1732
2024,Fugitives (Leakage),97.723,1734
2024,Stationary Fuel Combustion,800.2003,1734
2024,Industrial Process,502.914,1734
2024,Fugitives (Leakage),409.382,1561
2024,Stationary Fuel Combustion,336.9618,1561
2024,Stationary Fuel Combustion,19420.038,637
2023,CO2 from Biomass Combustion,0.0,1674
2023,Stationary Fuel Combustion,266880.39,1674
2023,On-site Transportation,2994.9,1674
2022,CO2 from Biomass Combustion,0.0,1674
2022,Stationary Fuel Combustion,119342.35,1674
2022,On-site Transportation,2368.89,1674
2024,Stationary Fuel Combustion,3078.639866,1515
2024,Industrial Process,165.1,1515
2023,Stationary Fuel Combustion,2034.786,1361
2023,On-site Transportation,66201.853,1361
2024,Stationary Fuel Combustion,1679.562,1361
2024,On-site Transportation,70670.693,1361
2023,Stationary Fuel Combustion,33585.984,379
2023,Industrial Process,20837.098,379
2023,On-site Transportation,537.3225,379
2023,Wastewater,10.067,379
2024,Stationary Fuel Combustion,28922.971,379
2024,Industrial Process,20606.262,379
2024,On-site Transportation,481.62,379
2024,Wastewater,6.273,379
2024,Stationary Fuel Combustion,66271.276,262
2024,Industrial Process,1733.4983,262
2024,On-site Transportation,29778.5187,262
2024,Stationary Fuel Combustion,80377.472,356
2023,CO2 from Biomass Combustion,0.0,1883
2023,Stationary Fuel Combustion,5383.544,1883
2023,On-site Transportation,5545.489,1883
2023,Waste,39.63,1883
2024,Stationary Fuel Combustion,11470.6022,1162
2024,Stationary Fuel Combustion,8346.506,1163
2024,Fugitives (Flaring),4573.4073,876
2024,Fugitives (Leakage),239.5791,876
2024,Stationary Fuel Combustion,14905.2276,876
2024,Fugitives (Venting),20.61924,876
2023,Fugitives (Flaring),4861.4395,876
2023,Fugitives (Leakage),1465.8245,876
2023,Stationary Fuel Combustion,13002.6123,876
2023,Fugitives (Venting),14.27292,876
2023,Fugitives (Flaring),776.42,1953
2023,Stationary Fuel Combustion,9877.73,1953
2023,Fugitives (Venting),73.872955,1953
2022,Fugitives (Flaring),783.4935,1953
2022,Fugitives (Leakage),14.9136,1953
2022,Stationary Fuel Combustion,12880.7955,1953
2022,Fugitives (Venting),63.318476,1953
2024,Stationary Fuel Combustion,94336.0936,377
2024,Industrial Process,7.05,377
2024,On-site Transportation,3560.3402,377
2024,Wastewater,13.9944,377
2024,Stationary Fuel Combustion,62954.914,118
2024,Industrial Process,36791.07,118
2024,Stationary Fuel Combustion,11312.12255,1220
2024,Fugitives (Flaring),165.0,200
2024,Stationary Fuel Combustion,457034.3516,200
2024,Industrial Process,100934.1568,200
2024,On-site Transportation,828.7725,200
2024,Stationary Fuel Combustion,10877.463,1522
2024,Industrial Process,1127.805,1522
2024,Fugitives (Flaring),103097.0377,127
2024,Fugitives (Leakage),2019.19686,127
2024,Stationary Fuel Combustion,239870.3709,127
2024,On-site Transportation,28.4973,127
2024,Fugitives (Venting),212.4668,127
2024,Fugitives (Flaring),5808.7645,1303
2024,Fugitives (Leakage),18.13566,1303
2024,Stationary Fuel Combustion,87191.65473,1303
2024,Fugitives (Venting),2233.30939,1303
2023,CO2 from Biomass Combustion,0.0,1866
2023,Fugitives (Flaring),742.0,1866
2023,Fugitives (Leakage),1022.0,1866
2023,Stationary Fuel Combustion,1444.5,1866
2023,Wastewater,8143.8,1866
2023,CO2 from Biomass Combustion,0.0,1861
2023,Fugitives (Flaring),624.4,1861
2023,Fugitives (Leakage),982.8,1861
2023,Stationary Fuel Combustion,649.2,1861
2023,Wastewater,10183.8,1861
2024,Stationary Fuel Combustion,3506.7079,1197
2024,On-site Transportation,43.544,1197
2024,Fugitives (Flaring),11271.9849,1282
2024,Fugitives (Leakage),754.92709,1282
2024,Stationary Fuel Combustion,26017.8611,1282
2024,Fugitives (Venting),170.04193,1282
2024,Stationary Fuel Combustion,58344.335,498
2024,Stationary Fuel Combustion,11.11411,1677
2024,On-site Transportation,339.9201,1677
2024,Waste,47964.0,1677
2024,Stationary Fuel Combustion,847335.419,392
2024,Stationary Fuel Combustion,4819.627,1493
2024,Stationary Fuel Combustion,15204.789,644
2024,On-site Transportation,29967.67,644
2024,Stationary Fuel Combustion,781478.3936,26
2023,Stationary Fuel Combustion,15717.88,1868
2023,On-site Transportation,1491.591725,1868
2022,Stationary Fuel Combustion,15741.75,1868
2022,On-site Transportation,1370.68,1868
2024,Fugitives (Flaring),20958.9506,1706
2024,Fugitives (Leakage),5.1938,1706
2024,Stationary Fuel Combustion,1114.8716,1706
2024,Fugitives (Venting),222.8781,1706
2024,Fugitives (Flaring),491.8841,844
2024,Fugitives (Leakage),19.36233,844
2024,Stationary Fuel Combustion,49495.63052,844
2024,Stationary Fuel Combustion,46765.6268,1011
2024,CO2 from Biomass Combustion,0.0,752
2024,Stationary Fuel Combustion,15815.8318,752
2024,On-site Transportation,242.564,752
2024,Stationary Fuel Combustion,17070.221,730
2024,Stationary Fuel Combustion,7166.2014,1426
2024,On-site Transportation,20.4212,1426
2023,Stationary Fuel Combustion,21464.619,489
2023,On-site Transportation,62.073,489
2024,Fugitives (Flaring),373.3044,1484
2024,Stationary Fuel Combustion,10388.7542,1484
2024,Fugitives (Venting),134.0379,1484
2024,Stationary Fuel Combustion,1208341.268,459
2024,Stationary Fuel Combustion,1471876.538,1349
2024,Stationary Fuel Combustion,1065290.01,305
2024,Stationary Fuel Combustion,20775.9,1236
2024,Stationary Fuel Combustion,21467.76,1180
2024,CO2 from Biomass Combustion,0.0,355
2024,Fugitives (Flaring),480.116454,355
2024,Stationary Fuel Combustion,130779.1009,355
2024,On-site Transportation,112.109129,355
2024,Stationary Fuel Combustion,10488.4459,1599
2024,Stationary Fuel Combustion,11465.97743,1615
2024,On-site Transportation,847.956564,1615
2022,Stationary Fuel Combustion,18059.6547,1122
2022,Industrial Process,95.0484,1122
2022,On-site Transportation,0.8116,1122
2024,Fugitives (Flaring),6721.380547,574
2024,Fugitives (Leakage),103558.387,574
2024,Stationary Fuel Combustion,963728.7836,574
2024,Industrial Process,2316.331971,574
2024,On-site Transportation,592860.5439,574
2024,Wastewater,117.769774,574
2024,Fugitives (Flaring),4342.3516,398
2024,Fugitives (Leakage),88.232514,398
2024,Stationary Fuel Combustion,60698.9596,398
2024,Fugitives (Venting),1104.4823,398
2024,CO2 from Biomass Combustion,0.0,346
2024,Stationary Fuel Combustion,29275.552,346
2024,On-site Transportation,158.2971,346
2024,Stationary Fuel Combustion,24375.801,474
2024,Industrial Process,18238.48,474
2024,On-site Transportation,338.96,474
2024,CO2 from Biomass Combustion,0.0,1840
2024,Fugitives (Flaring),35.4704,1840
2024,Stationary Fuel Combustion,9.412358,1840
2024,On-site Transportation,162.649291,1840
2024,Waste,22402.52,1840
2024,Wastewater,78.746,1840
2023,Stationary Fuel Combustion,738934.2359,1030
2023,On-site Transportation,6309.5056,1030
2024,Fugitives (Leakage),170433.792,130
2024,Stationary Fuel Combustion,1249776.683,130
2024,Fugitives (Venting),147676.866,130
2024,Fugitives (Flaring),51624.8773,36
2024,Stationary Fuel Combustion,841883.2759,36
2024,Industrial Process,761509.57,36
2024,On-site Transportation,815.0744,36
2024,Stationary Fuel Combustion,10012.954,1842
2024,Fugitives (Flaring),559.7,494
2024,Stationary Fuel Combustion,5342.812,494
2024,Stationary Fuel Combustion,50312.474,340
2024,Stationary Fuel Combustion,10877.972,1843
2024,Stationary Fuel Combustion,10878.441,337
2024,Stationary Fuel Combustion,16122.515,1165
2023,Fugitives (Flaring),5718.965,487
2023,Fugitives (Leakage),355.6,487
2023,Stationary Fuel Combustion,318445.65,487
2023,On-site Transportation,171.118,487
2023,Fugitives (Venting),378.881,487
2024,Fugitives (Flaring),10.766,210
2024,Stationary Fuel Combustion,417954.612,210
2024,Industrial Process,272111.673,210
2023,CO2 from Biomass Combustion,0.0,606
2023,Stationary Fuel Combustion,25010.32,606
2023,Industrial Process,538.58,606
2023,On-site Transportation,508.0258,606
2023,Wastewater,0.5512,606
2022,CO2 from Biomass Combustion,0.0,606
2022,Stationary Fuel Combustion,58926.95,606
2022,Industrial Process,55.588,606
2022,On-site Transportation,299.9677,606
2024,CO2 from Biomass Combustion,0.0,606
2024,Stationary Fuel Combustion,34188.76,606
2024,Industrial Process,54.235,606
2024,On-site Transportation,366.3308,606
2024,Fugitives (Flaring),14192.703,51
2024,Fugitives (Leakage),993.44,51
2024,Stationary Fuel Combustion,960922.631,51
2024,Fugitives (Venting),762729.915,51
2024,Wastewater,5968.22,51
2024,Stationary Fuel Combustion,1186776.07,197
2024,Industrial Process,21.3145,197
2024,On-site Transportation,63.620176,197
2024,CO2 from Biomass Combustion,0.0,20
2024,Stationary Fuel Combustion,198864.2855,20
2024,Industrial Process,1218.683,20
2024,On-site Transportation,2461.423751,20
2023,Fugitives (Flaring),3152.801225,1934
2023,Stationary Fuel Combustion,5608.607175,1934
2023,Fugitives (Venting),1138.1888,1934
2024,Stationary Fuel Combustion,20670.568,709
2024,On-site Transportation,83.2853,709
2022,CO2 from Biomass Combustion,0.0,1583
2022,Stationary Fuel Combustion,2324.66495,1583
2022,On-site Transportation,0.276067,1583
2022,Wastewater,52450.16,1583
2023,Fugitives (Flaring),1117.03317,1385
2023,Fugitives (Leakage),3382.29204,1385
2023,Stationary Fuel Combustion,21497.30363,1385
2023,On-site Transportation,21.1792,1385
2023,Fugitives (Flaring),4116.353422,895
2023,Fugitives (Leakage),447.5163,895
2023,Stationary Fuel Combustion,11147.69409,895
2023,Fugitives (Venting),3879.98633,895
2023,Fugitives (Flaring),729.9818,1002
2023,Fugitives (Leakage),514.8334,1002
2023,Stationary Fuel Combustion,380884.5137,1002
2023,On-site Transportation,215.6224,1002
2023,Fugitives (Venting),4.167,1002
2024,Fugitives (Leakage),402.38219,323
2024,Stationary Fuel Combustion,12950.68453,323
2024,Fugitives (Venting),291.71545,323
2024,Fugitives (Flaring),127087.11,188
2024,Fugitives (Leakage),1965.208,188
2024,Stationary Fuel Combustion,1707984.7,188
2024,On-site Transportation,1219.2715,188
2024,Fugitives (Venting),1101122.61,188
2024,Wastewater,20668.96,188
2022,Fugitives (Flaring),9788.12688,304
2022,Fugitives (Leakage),105.15091,304
2022,Stationary Fuel Combustion,555310.9164,304
2024,Stationary Fuel Combustion,96527.629,456
2024,On-site Transportation,1098.769,456
2024,CO2 from Biomass Combustion,0.0,1583
2024,Stationary Fuel Combustion,1654.475498,1583
2024,On-site Transportation,0.256678,1583
2024,Wastewater,54049.84,1583
2024,CO2 from Biomass Combustion,0.0,1656
2024,Fugitives (Flaring),441.5313,1656
2024,Stationary Fuel Combustion,1992.1219,1656
2024,On-site Transportation,15.6014,1656
2024,Fugitives (Venting),125.048,1656
2024,Wastewater,26400.8969,1656
2024,Fugitives (Leakage),4481.0276,635
2024,Stationary Fuel Combustion,542.8743,635
2024,On-site Transportation,11867.6208,635
2024,Fugitives (Leakage),7442.2768,378
2024,Stationary Fuel Combustion,3630.9425,378
2024,On-site Transportation,31259.48,378
2022,Fugitives (Flaring),6132.0849,2070
2022,Stationary Fuel Combustion,3844.8321,2070
2022,On-site Transportation,0.9728,2070
2022,Fugitives (Venting),17.8931,2070
2024,Stationary Fuel Combustion,15332.24409,812
2024,On-site Transportation,32.9751,812
2022,Stationary Fuel Combustion,8169.301,629
2022,On-site Transportation,6064.661,629
2024,Industrial Process,4258.0,961
2024,Fugitives (Venting),12183.94,961
2024,Industrial Process,3.13,1295
2024,Fugitives (Venting),27779.24,1295
2024,Fugitives (Flaring),657.06833,1090
2024,Fugitives (Leakage),91.2576,1090
2024,Stationary Fuel Combustion,12486.46936,1090
2024,Fugitives (Venting),7314.8516,1090
2024,Fugitives (Flaring),11380.62851,1368
2024,Stationary Fuel Combustion,6911.466679,1368
2024,Fugitives (Flaring),2722.102753,1418
2024,Fugitives (Leakage),692.1628,1418
2024,Stationary Fuel Combustion,17388.06329,1418
2024,Fugitives (Venting),1586.521048,1418
2024,Fugitives (Flaring),10477.9528,1091
2024,Stationary Fuel Combustion,24580.49432,1091
2024,Fugitives (Venting),1036.7784,1091
2023,Fugitives (Flaring),60.31644,1186
2023,Stationary Fuel Combustion,10328.6137,1186
2023,Fugitives (Venting),154.2035,1186
2023,Waste,0.109361,1186
2024,Fugitives (Flaring),7721.257023,24
2024,Fugitives (Leakage),243.652475,24
2024,Stationary Fuel Combustion,89214.2651,24
2024,On-site Transportation,43.143653,24
2024,Fugitives (Venting),169.857343,24
2024,Wastewater,0.041748,24
2024,Fugitives (Flaring),65454.978,185
2024,Fugitives (Leakage),83.7874,185
2024,Stationary Fuel Combustion,90744.0495,185
2024,On-site Transportation,312.261,185
2024,Fugitives (Venting),1454.0647,185
2024,Wastewater,4.4604,185
2023,Fugitives (Flaring),8367.09352,543
2023,Fugitives (Leakage),554.08941,543
2023,Stationary Fuel Combustion,46519.62833,543
2023,Fugitives (Venting),1188.54386,543
2024,Fugitives (Flaring),10722.85775,543
2024,Fugitives (Leakage),2791.10057,543
2024,Stationary Fuel Combustion,87705.88449,543
2024,Fugitives (Venting),1489.9243,543
2022,Fugitives (Flaring),10999.34214,246
2022,Fugitives (Leakage),21065.44414,246
2022,Stationary Fuel Combustion,3545919.649,246
2022,Industrial Process,0.329,246
2022,On-site Transportation,2611.571816,246
2022,Fugitives (Venting),854.010328,246
2023,Fugitives (Flaring),7523.74422,246
2023,Fugitives (Leakage),20404.51843,246
2023,Stationary Fuel Combustion,3531024.354,246
2023,Industrial Process,0.329,246
2023,On-site Transportation,3609.517429,246
2023,Fugitives (Venting),1099.071959,246
2024,Fugitives (Flaring),893.4585,1728
2024,Fugitives (Leakage),3565.632,1728
2024,Stationary Fuel Combustion,56080.37289,1728
2024,Fugitives (Venting),40029.00595,1728
2024,Fugitives (Flaring),2763.04547,1727
2024,Fugitives (Leakage),362.544,1727
2024,Stationary Fuel Combustion,39287.65554,1727
2024,Fugitives (Venting),5291.04083,1727
2024,Stationary Fuel Combustion,13550.07994,830
2024,Fugitives (Venting),701.85687,830
2024,Fugitives (Leakage),80.304,1715
2024,Stationary Fuel Combustion,29069.10479,1715
2024,Fugitives (Venting),7786.83629,1715
2024,Fugitives (Flaring),546.6498,1647
2024,Fugitives (Leakage),98.112,1647
2024,Stationary Fuel Combustion,15899.85019,1647
2024,Fugitives (Venting),2115.11561,1647
2024,Fugitives (Flaring),1905.90196,1661
2024,Stationary Fuel Combustion,31590.41933,1661
2024,Fugitives (Venting),114.21877,1661
2024,Fugitives (Flaring),1117.66415,1652
2024,Fugitives (Leakage),149.856,1652
2024,Stationary Fuel Combustion,33290.46577,1652
2024,Fugitives (Venting),57.32189,1652
2024,Fugitives (Flaring),420.68028,1639
2024,Fugitives (Leakage),69.216,1639
2024,Stationary Fuel Combustion,16859.66398,1639
2024,Fugitives (Venting),535.74807,1639
2024,Fugitives (Flaring),16.0692,913
2024,Fugitives (Leakage),13.104,913
2024,Stationary Fuel Combustion,11614.46464,913
2024,Stationary Fuel Combustion,12631.60623,818
2024,Fugitives (Venting),690.71418,818
2024,Fugitives (Flaring),1598.47683,1716
2024,Fugitives (Leakage),673.008,1716
2024,Stationary Fuel Combustion,1822.71758,1716
2024,Fugitives (Venting),10402.8085,1716
2024,Fugitives (Flaring),0.77765,1722
2024,Fugitives (Leakage),1569.456,1722
2024,Stationary Fuel Combustion,3824.45675,1722
2024,Fugitives (Venting),8840.90383,1722
2024,CO2 from Biomass Combustion,0.0,301
2024,Fugitives (Flaring),202953.6529,301
2024,Fugitives (Leakage),342405.0177,301
2024,Stationary Fuel Combustion,3624240.497,301
2024,Industrial Process,968391.5704,301
2024,On-site Transportation,750713.8207,301
2024,Fugitives (Venting),123202.3066,301
2024,Waste,3194.75492,301
2024,Wastewater,1711.366586,301
2024,Fugitives (Leakage),18522.9632,295
2024,Stationary Fuel Combustion,9771.52404,295
2024,On-site Transportation,49666.64606,295
2024,Fugitives (Leakage),28791.4662,463
2024,Stationary Fuel Combustion,8552.94055,463
2024,On-site Transportation,61834.77638,463
2024,Fugitives (Leakage),22652.3136,296
2024,Stationary Fuel Combustion,2444.57424,296
2024,On-site Transportation,13097.59082,296
2024,CO2 from Biomass Combustion,0.0,1802
2024,Fugitives (Leakage),40123.5184,1802
2024,Stationary Fuel Combustion,10762.83228,1802
