facility_id,ghgrp_id,facility_name,npri_id,province,naics_code,naics_description
1841,G12919,Kitimat Marine Terminal,872,British Columbia,488990,Other Support Activities for Transportation
1842,G12920,Cabin Comp Stn a-052-J,16668,British Columbia,211110,Oil and gas extraction (except oil sands)
1843,G12921,Midway Comp Stn b-065-B,16674,British Columbia,211110,Oil and gas extraction (except oil sands)
1844,G12923,BCBT0000645,,British Columbia,211110,Oil and gas extraction (except oil sands)
1845,G12924,ABBT2630003,,Alberta,211110,Oil and gas extraction (except oil sands)
1846,G12925,ABBT0166293,,Alberta,211110,Oil and gas extraction (except oil sands)
1847,G12926,SKBTB1H0106,31955,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1848,G12927,Ladyfern Gas MWB b-017-I/094-H-01,,British Columbia,211110,Oil and gas extraction (except oil sands)
1849,G12928,BCBT0018077,,British Columbia,211110,Oil and gas extraction (except oil sands)
1850,G12929,ABBT0105982,,Alberta,211110,Oil and gas extraction (except oil sands)
1851,G12930,BCBT0009070,,British Columbia,211110,Oil and gas extraction (except oil sands)
1852,G12931,Red Rock Gas Battery 09-07-062-06W6,28616,Alberta,211110,Oil and gas extraction (except oil sands)
1853,G12932,South Caroline 03-20-034-04W5 Compressor,,Alberta,211110,Oil and gas extraction (except oil sands)
1854,G12933,Ferrybank 02-01-044-28W4 Gas Plant (GHGRP),,Alberta,211110,Oil and gas extraction (except oil sands)
1855,G12934,Valentine Gold Mine,35331,Newfoundland and Labrador,212220,Gold and Silver Ore Mining
1856,G12935,WEST MARTEN HILLS 15-01-76-03 W5,,Alberta,211110,Oil and gas extraction (except oil sands)
1857,G12936,DOUCETTE 13-04-080-02 W5,,Alberta,211110,Oil and gas extraction (except oil sands)
1858,G12937,CABIN CREEK/NIPISI 10-22-075-05W5,,Alberta,211110,Oil and gas extraction (except oil sands)
1859,G12938,DOUCETTE 06-05-080-02 W5,,Alberta,211110,Oil and gas extraction (except oil sands)
1860,G12939,Great Plains Power Station,35376,Saskatchewan,221112,Fossil-Fuel Electric Power Generation
1861,G12940,Mid-Halton Wastewater Treatment Plant,10256,Ontario,221320,Sewage Treatment Facilities
1862,G12941,Serafina Hamlin Terminal,33016,Saskatchewan,482112,Short-Haul Freight Rail Transportation
1863,G12942,Conestoga Meat Packers,10809,Ontario,311617,Hog slaughtering
1864,G12943,Parallax Joffre 06-17-040-27W4 Gas Plant,21541,Alberta,211110,Oil and gas extraction (except oil sands)
1865,G12944,Melfort Regional Solid Waste Management Facility,,Saskatchewan,562210,Waste Treatment and Disposal
1866,G12945,Burlington Skyway Wastewater Treatment Plant,4771,Ontario,221320,Sewage Treatment Facilities
1867,G12947,McIlvenna Bay Project,35374,Saskatchewan,212233,Copper-Zinc Ore Mining
1868,G12948,Babine Forest Products,5188,British Columbia,321111,Sawmills (except Shingle and Shake Mills)
1869,G12949,Tamarack Perry 04-24-063-23W4 MWB,33177,Alberta,211110,Oil and gas extraction (except oil sands)
1870,G12950,14-28-073-07-W6,32701,Alberta,211110,Oil and gas extraction (except oil sands)
1871,G12951,09-12-074-26-W4,34144,Alberta,211110,Oil and gas extraction (except oil sands)
1872,G12952,Wembley Oil MWB 16-35-073-08W6,31604,Alberta,211110,Oil and gas extraction (except oil sands)
1873,G12954,08-05-032-25W4,34807,Alberta,211110,Oil and gas extraction (except oil sands)
1874,G12955,03-31-062-21W5,,Alberta,211110,Oil and gas extraction (except oil sands)
1875,G12957,Westerose 11-20-044-02W5 Compressor,,Alberta,211110,Oil and gas extraction (except oil sands)
1876,G12958,Glenmore Landfill,35378,British Columbia,562210,Waste Treatment and Disposal
1877,G12959,New Afton,25434,British Columbia,212220,Gold and Silver Ore Mining
1878,G12960,Saltair Division,20036,British Columbia,321111,Sawmills (except Shingle and Shake Mills)
1879,G12961,Crowsnest/Pincher Creek Landfill Association,,Alberta,562210,Waste Treatment and Disposal
1880,G10320,Wildboy Sour Gas Plant D-075-A,17571,British Columbia,211110,Oil and gas extraction (except oil sands)
1881,G10426,Canfor Taylor Pulp,1257,British Columbia,322111,Mechanical Pulp Mills
1882,G10528,Trend Mine (SFO),20129,British Columbia,212114,Bituminous Coal Mining
1883,G10584,Snap Lake Mine,18714,Northwest Territories,562910,Remediation Services
1884,G10605,Descor Industries Inc.,4594,Ontario,337213,"Wood Office Furniture, including Custom Architectural Woodwork, Manufacturing"
1885,G10706,Global File Inc.,25425,Ontario,337214,Office Furniture (except Wood) Manufacturing
1886,G10824,Division GEA Houle,27613,Quebec,333110,Agricultural Implement Manufacturing
1887,G10888,Border Paving 20011,21078,Alberta,237310,"Highway, Street and Bridge Construction"
1888,G10937,Dawson Comp Stn 01-34,,British Columbia,211110,Oil and gas extraction (except oil sands)
1889,G10958,Burrard Products Terminal,3905,British Columbia,412110,Petroleum Product Wholesaler-Distributors
1890,G10962,Fort McMurray Class 1 Composting Facility,,Alberta,562210,Waste Treatment and Disposal
1891,G11069,Red Deer Regional Hospital Centre,16296,Alberta,622111,General (except Paediatric) Hospitals
1892,G11126,WINDSOR ALUMINUM PLANT,4416,Ontario,331529,Non-Ferrous Foundries (except Die-Casting)
1893,G11143,Rowley Gas Plant 04-09-031-20W4,16987,Alberta,211110,Oil and gas extraction (except oil sands)
1894,G11144,Stolberg Dehy 02-03-041-14W5,17072,Alberta,211110,Oil and gas extraction (except oil sands)
1895,G11180,Westerose Comp Stn 11-09,,Alberta,211110,Oil and gas extraction (except oil sands)
1896,G11190,Clearhills 16-11-088-13 W6M,,Alberta,211110,Oil and gas extraction (except oil sands)
1897,G11195,Minehead 10-12,,Alberta,211110,Oil and gas extraction (except oil sands)
1898,G11282,Hythe Comp Stn 07-34,16743,Alberta,211110,Oil and gas extraction (except oil sands)
1899,G11286,Severn Comp Stn 06-17,16509,Alberta,211110,Oil and gas extraction (except oil sands)
1900,G11301,Wayne Dalum Sweet Gas Plant 05-17-027-19W4,16530,Alberta,211110,Oil and gas extraction (except oil sands)
1901,G11308,Hamburg 11-14-097-11 W6M,,Alberta,211110,Oil and gas extraction (except oil sands)
1902,G11312,WIMBORNE Gas Battery 2-16-34-26W4,,Alberta,211110,Oil and gas extraction (except oil sands)
1903,G11342,Bonavista Pine Creek 12-19-57-18,,Alberta,211110,Oil and gas extraction (except oil sands)
1904,G11343,Pcp Westerose 14-27,16727,Alberta,211110,Oil and gas extraction (except oil sands)
1905,G11369,Superb Kerrobert THAI Project,25163,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1906,G11376,Kiwigana Comp Stn C-093-L,26513,British Columbia,211110,Oil and gas extraction (except oil sands)
1907,G11438,Pembalta Gas Plant 09-25,17562,Alberta,211110,Oil and gas extraction (except oil sands)
1908,G11489,Enerkem Alberta Biofuels,29415,Alberta,325190,Other Basic Organic Chemical Manufacturing
1909,G11509,Altana Pendant D'oreille 01-17,16611,Alberta,211110,Oil and gas extraction (except oil sands)
1910,G11510,Wascana Many Islands 04-16,17328,Alberta,211110,Oil and gas extraction (except oil sands)
1911,G11522,University of Regina - Main Campus,,Saskatchewan,611310,Universities
1912,G11532,Sinclair 13-14-008-29 W1M,,Manitoba,211110,Oil and gas extraction (except oil sands)
1913,G11533,Daly 08-28-009-29 W1M,,Manitoba,211110,Oil and gas extraction (except oil sands)
1914,G11534,Cromer 13-10-009-28 W1M,,Manitoba,211110,Oil and gas extraction (except oil sands)
1915,G11536,Goodlands 16-10-001-24 W1M,,Manitoba,211110,Oil and gas extraction (except oil sands)
1916,G11575,Swan Hills Oil MWB 12-36,28814,Alberta,211110,Oil and gas extraction (except oil sands)
1917,G11605,TORC et Al Weir Hill Oil Battery 11-25-005-06W2,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1918,G11638,Bilbo Compressor Station 04-23,,Alberta,211110,Oil and gas extraction (except oil sands)
1919,G11656,Hangingstone Compressor Station 11-10,18733,Alberta,211110,Oil and gas extraction (except oil sands)
1920,G11661,Claresholm Sweet Gas Plant 13-31-011-26W4,,Alberta,211110,Oil and gas extraction (except oil sands)
1921,G11666,Bilbo Compressor Station 06-34-065-08W6,,Alberta,211110,Oil and gas extraction (except oil sands)
1922,G11667,Karr Creek Compressor Station 12-35-063-02W6,,Alberta,211110,Oil and gas extraction (except oil sands)
1923,G11681,PETRO-CAN MED HAT #1,,Alberta,211110,Oil and gas extraction (except oil sands)
1924,G11735,Kola 12-24-010-29 W1M,,Manitoba,211110,Oil and gas extraction (except oil sands)
1925,G11899,07-25-77-12-W6M,21061,Alberta,211110,Oil and gas extraction (except oil sands)
1926,G11944,Virginia Hills Oil MWB 04-12,28817,Alberta,211110,Oil and gas extraction (except oil sands)
1927,G11953,Bodo 9-14,19692,Alberta,211110,Oil and gas extraction (except oil sands)
1928,G11954,HUSSAR GAS STOR 07-07-025-20W4,28604,Alberta,211110,Oil and gas extraction (except oil sands)
1929,G11996,SemCAMS Gold Creek 11-02,29810,Alberta,211110,Oil and gas extraction (except oil sands)
1930,G11997,Elmworth 2-23 Bty,29892,Alberta,211110,Oil and gas extraction (except oil sands)
1931,G12010,Touquoy Mine,30745,Nova Scotia,212220,Gold and Silver Ore Mining
1932,G12014,Countess Deep Comp Stn 16-14-020-16W4,,Alberta,211110,Oil and gas extraction (except oil sands)
1933,G12026,Brintnell South Power Generation Plant 13-01-081-23W4,,Alberta,211110,Oil and gas extraction (except oil sands)
1934,G12089,House Mountain GP 1-8-70-10W5,31752,Alberta,211110,Oil and gas extraction (except oil sands)
1935,G12114,Nairn Centre Sawmill,10450,Ontario,321111,Sawmills (except Shingle and Shake Mills)
1936,G12137,Taber Power Plant,17184,Alberta,221112,Fossil-Fuel Electric Power Generation
1937,G12138,Coaldale Power Plant,17186,Alberta,221112,Fossil-Fuel Electric Power Generation
1938,G12139,Burdett Power Plant,17185,Alberta,221112,Fossil-Fuel Electric Power Generation
1939,G12167,Economy Creek 11-05,30685,Alberta,211110,Oil and gas extraction (except oil sands)
1940,G12169,Swan Hills OB 03-19-65-10W5,24554,Alberta,211110,Oil and gas extraction (except oil sands)
1941,G12172,Nig Creek Comp Stn C-039-D/094-H-03,,British Columbia,211110,Oil and gas extraction (except oil sands)
1942,G12187,PRIMEWEST LONE PINE CREEK,17741,Alberta,211110,Oil and gas extraction (except oil sands)
1943,G12198,Prince Rupert Generating Station (RPG),26260,British Columbia,221112,Fossil-Fuel Electric Power Generation
1944,G12222,Success 11-17-016-16W3 GGS,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1945,G12239,MOCL KAYBOB NORTH 16-25-065-20W5,,Alberta,211110,Oil and gas extraction (except oil sands)
1946,G12267,Ferrier Gas Battery 10-19-044-10W5,,Alberta,211110,Oil and gas extraction (except oil sands)
1947,G12270,Attachie Compressor Station 04-20,,British Columbia,211110,Oil and gas extraction (except oil sands)
1948,G12314,HHR Karr 01-16-065-03W6,32245,Alberta,211110,Oil and gas extraction (except oil sands)
1949,G12319,HHR Gold Creek 09-03-068-04W6,15854,Alberta,211110,Oil and gas extraction (except oil sands)
1950,G12351,AG20 ABBT0111618 LONE PINE 11-32 BTY,,Alberta,211110,Oil and gas extraction (except oil sands)
1951,G12357,HHR Gold Creek 03-10-068-04W6,32247,Alberta,211110,Oil and gas extraction (except oil sands)
1952,G12359,Suncor Energy Inc CS 14-03,,Alberta,211110,Oil and gas extraction (except oil sands)
1953,G12377,Encal Wilson Creek 6-18,,Alberta,211110,Oil and gas extraction (except oil sands)
1954,G12397,Carmichael 13-15-011-19W3 BTY,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1955,G12400,Conserve Joffre 15-17-39-26-w4,17252,Alberta,211110,Oil and gas extraction (except oil sands)
1956,G12409,POLAR DIVISION,5174,British Columbia,321111,Sawmills (except Shingle and Shake Mills)
1957,G12411,"Chetwynd Forest Industries, a division of West Fraser Mills Ltd.",5158,British Columbia,321111,Sawmills (except Shingle and Shake Mills)
1958,G12417,NRK SUNCHILD 11-18 COMPRESSOR,23229,Alberta,211110,Oil and gas extraction (except oil sands)
1959,G12428,Princess Compressor Station 01-28-020-10W4,,Alberta,211110,Oil and gas extraction (except oil sands)
1960,G12458,GSENR MAXHAMISHLAKE A-060-I/094-O-11,32916,British Columbia,211110,Oil and gas extraction (except oil sands)
1961,G12459,Eagle Gold Mine,32238,British Columbia,212220,Gold and Silver Ore Mining
1962,G12467,Palliser Dehy Facility 14-36-61-13W6,,Alberta,211110,Oil and gas extraction (except oil sands)
1963,G12477,Wildrose 16-25-048-13W5 Gas Plant,31559,Alberta,211110,Oil and gas extraction (except oil sands)
1964,G12486,Karr South 5-35-64-02-W6,31780,Alberta,211110,Oil and gas extraction (except oil sands)
1965,G12503,AG20 ABGS0004537 CLIVE GATHERING SYSTEM,,Alberta,211110,Oil and gas extraction (except oil sands)
1966,G12519,Bear B / South Ric gathering system,,Alberta,211110,Oil and gas extraction (except oil sands)
1967,G12521,Value Added Division,20084,British Columbia,321111,Sawmills (except Shingle and Shake Mills)
1968,G12525,Red Sun Farms Ontario LP,,Ontario,111419,Other Food Crops Grown Under Cover
1969,G12532,Grand Lake Timber,6079,New Brunswick,321111,Sawmills (except Shingle and Shake Mills)
1970,G12558,Twining Sweet Gas Plant 04-02,18701,Alberta,211110,Oil and gas extraction (except oil sands)
1971,G12568,Kakwa 04-24-065-05W6,30696,Alberta,211110,Oil and gas extraction (except oil sands)
1972,G12576,RRX Smiley GP 09-30,16801,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1973,G12587,AG20 ABBT0086644 GHOST PINE 13-15,,Alberta,211110,Oil and gas extraction (except oil sands)
1974,G12591,East Coulee Compressor Station 04-01-028-18W4,,Alberta,211110,Oil and gas extraction (except oil sands)
1975,G12594,TAQA East Crossfield D Gas 09-14 BT 815,,Alberta,211113,Conventional Oil and Gas Extraction
1976,G12597,Berland River West Gas Battery 07-16,,Alberta,211110,Oil and gas extraction (except oil sands)
1977,G12603,ABGS0002924,,Alberta,211110,Oil and gas extraction (except oil sands)
1978,G12610,ABGS0002211,,Alberta,211110,Oil and gas extraction (except oil sands)
1979,G12614,ConAgra DMAT ULC,10559,Ontario,311420,"Fruit and Vegetable Canning, Pickling and Drying"
1980,G12626,Marten Hills 09-24-074-26W4,,Alberta,211110,Oil and gas extraction (except oil sands)
1981,G12627,Rosemary Gathering System 08-21-021-15W (2),,Alberta,211110,Oil and gas extraction (except oil sands)
1982,G12635,ABGS0006283,,Alberta,211110,Oil and gas extraction (except oil sands)
1983,G12637,South Cecil 08-15-084-08 W6M,,Alberta,211110,Oil and gas extraction (except oil sands)
1984,G12639,ABCS0015365,,Alberta,211110,Oil and gas extraction (except oil sands)
1985,G12640,01-31-088-23W3 Well Pad,,British Columbia,211110,Oil and gas extraction (except oil sands)
1986,G12646,Mobil Pembina Oil Battery 13-09,24322,Alberta,211110,Oil and gas extraction (except oil sands)
1987,G12648,Swan Hills GS 15-25,,Alberta,211110,Oil and gas extraction (except oil sands)
1988,G12654,Resthaven 02-10-060-01W6 MWB,,Alberta,211110,Oil and gas extraction (except oil sands)
1989,G12662,ABBT0580005,,Alberta,211110,Oil and gas extraction (except oil sands)
1990,G12672,Wayne Dalum Oil MWB 10-13-027-19W4,,Alberta,211110,Oil and gas extraction (except oil sands)
1991,G12722,Gull Lake Power Plant,34011,Alberta,221112,Fossil-Fuel Electric Power Generation
1992,G12727,TEINE Milton BTY 13-18,19060,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1993,G12734,Fort Chipewyan Water Treatment Plant,,Alberta,221310,Water Supply and Irrigation Systems
1994,G12738,Marten Hills 16-06-076-02W5,33728,Alberta,211110,Oil and gas extraction (except oil sands)
1995,G12755,UKALTA 13-35-56-18W4 PRORATION,,Alberta,211110,Oil and gas extraction (except oil sands)
1996,G12760,Puskwa 05-14-074-01W6 MWB,34841,Alberta,211110,Oil and gas extraction (except oil sands)
1997,G12782,ABGS0003864,,Alberta,211110,Oil and gas extraction (except oil sands)
1998,G12784,ABGS0002527,,Alberta,211110,Oil and gas extraction (except oil sands)
1999,G12787,ABCS0126236,,Alberta,211110,Oil and gas extraction (except oil sands)
2000,G12788,ADI Art Design International,,Quebec,337213,"Wood Office Furniture, including Custom Architectural Woodwork, Manufacturing"
2001,G12801,11-04-075-25 W4 Marten Hills,,Alberta,211110,Oil and gas extraction (except oil sands)
2002,G12809,Marten Hills Oil MWB 09-26-075-26W4,33080,Alberta,211110,Oil and gas extraction (except oil sands)
2003,G12810,ABCT0156805 (Tank),34158,Alberta,211110,Oil and gas extraction (except oil sands)
2004,G12811,Nipisi Gas Gathering System 15-22-076-07W5,33227,Alberta,211110,Oil and gas extraction (except oil sands)
2005,G12812,Perryvale East (Perryvale) Oil MWB 02-33-063-23W4,33211,Alberta,211110,Oil and gas extraction (except oil sands)
2006,G12813,Perryvale West (Perryvale) Oil MWB 12-07-063-23W4,33199,Alberta,211110,Oil and gas extraction (except oil sands)
2007,G12815,Conrad Brothers Limited,8036,Nova Scotia,212323,Sand and Gravel Mining and Quarrying
2008,G12820,06-20 Gathering System - ABGS0164585,,Alberta,211110,Oil and gas extraction (except oil sands)
2009,G12823,08-15 Battery - ABBT0156838,,Alberta,211110,Oil and gas extraction (except oil sands)
2010,G12836,Pine Creek Wastewater Treatment Plant,22740,Alberta,221320,Sewage Treatment Facilities
2011,G12837,Barrie Landfill Site,,Ontario,562210,Waste Treatment and Disposal
2012,G12956,Wapiti Compressor Station 07-24-068-07W6,,Alberta,211110,Oil and gas extraction (except oil sands)
2013,G10070,Coal Mountain Operations,6674,British Columbia,212114,Bituminous Coal Mining
